branch_name,laboratory,category
"Beccar","DELVA","ACCESORIOS"
"Beccar","DEMA","ACCESORIOS"
"Beccar","DEMED","ACCESORIOS"
"Beccar","DROGAS-SAPORITI","ACCESORIOS"
"Beccar","ELEA","ACCESORIOS"
"Beccar","ETHICAL NUTRITI","ACCESORIOS"
"Beccar","EURO SWISS S.A.","ACCESORIOS"
"Beccar","EUROLAB","ACCESORIOS"
"Beccar","FARMACIA FIORANO-MORENO S.R.L.","ACCESORIOS"
"Beccar","FRADEALCO S.A.","ACCESORIOS"
"Beccar","FRANKLIN (ACC)","ACCESORIOS"
"Beccar","GARRE GUEVARA","ACCESORIOS"
"Beccar","GENOMMA LAB.","ACCESORIOS"
"Beccar","GRIMBERG","ACCESORIOS"
"Beccar","HALEON ARGENTIN","ACCESORIOS"
"Beccar","HECSPI AEROSOLES SACIFI","ACCESORIOS"
"Beccar","HENNIATEX","ACCESORIOS"
"Beccar","HOLLISTER LATIN AMERICA INC.","ACCESORIOS"
"Beccar","IRAOLA","ACCESORIOS"
"Beccar","KENVUE ARGENTIN","ACCESORIOS"
"Beccar","KIMBERLY CLARK ARGENTINA S.A.","ACCESORIOS"
"Beccar","KINEMED","ACCESORIOS"
"Beccar","KOLER","ACCESORIOS"
"Beccar","KT TAPE","ACCESORIOS"
"Beccar","KUIDAR","ACCESORIOS"
"Beccar","LAB. AZUL","ACCESORIOS"
"Beccar","LABORATORIO ENA","ACCESORIOS"
"Beccar","LABORATORIO MIL","ACCESORIOS"
"Beccar","LABORATORIOS GASANA S.R.L.","ACCESORIOS"
"Beccar","LABORATORIOS IGALTEX S.R.L.","ACCESORIOS"
"Beccar","LABORIT","ACCESORIOS"
"Beccar","LENOX","ACCESORIOS"
"Beccar","LENTERDIT SA","ACCESORIOS"
"Beccar","LINDON APITER","ACCESORIOS"
"Beccar","LISTEN S.A.C.I.Y M.","ACCESORIOS"
"Beccar","LOS CATALANES SRL","ACCESORIOS"
"Beccar","MAVERICK","ACCESORIOS"
"Beccar","MEIYI","ACCESORIOS"
"Beccar","MORI","ACCESORIOS"
"Beccar","NESTLE","ACCESORIOS"
"Beccar","NOVO NORDISK","ACCESORIOS"
"Beccar","NUCAP MEDICAL","ACCESORIOS"
"Beccar","PANTYMED","ACCESORIOS"
"Beccar","PANTYMED SA","ACCESORIOS"
"Beccar","PARAFARM","ACCESORIOS"
"Beccar","PATEJIM","ACCESORIOS"
"Beccar","PELLIZA","ACCESORIOS"
"Beccar","PHARMAMERICAN S","ACCESORIOS"
"Beccar","PIERRE FABRE DE","ACCESORIOS"
"Beccar","PIERRE FABRE OR","ACCESORIOS"
"Beccar","PORTA HNOS S.A.","ACCESORIOS"
"Beccar","PORTEX","ACCESORIOS"
"Beccar","PROCER","ACCESORIOS"
"Beccar","PROPATO","ACCESORIOS"
"Beccar","QUÍMICA ESTRELLA","ACCESORIOS"
"Beccar","REX","ACCESORIOS"
"Beccar","RIVERO","ACCESORIOS"
"Beccar","ROCHE DIABETES","ACCESORIOS"
"Beccar","SALASEM S.R.L.","ACCESORIOS"
"Beccar","SAN CEFERINO","ACCESORIOS"
"Beccar","SANADROG","ACCESORIOS"
"Beccar","SANITAS","ACCESORIOS"
"Beccar","SANUP","ACCESORIOS"
"Beccar","SCHAFER","ACCESORIOS"
"Beccar","SEED BAGS","ACCESORIOS"
"Beccar","SEISEME S.A.","ACCESORIOS"
"Beccar","SIDUS-LIFESCAN","ACCESORIOS"
"Beccar","SIEGFRIED","ACCESORIOS"
"Beccar","SILFAB","ACCESORIOS"
"Beccar","SIN CLASIFICAR","ACCESORIOS"
"Beccar","SIN LABORATORIO","ACCESORIOS"
"Beccar","SKIN FREE","ACCESORIOS"
"Beccar","STIAL S.A","ACCESORIOS"
"Beccar","SUFARMA","ACCESORIOS"
"Beccar","SYRA S.A.","ACCESORIOS"
"Beccar","TEMIS-LOSTALÓ","ACCESORIOS"
"Beccar","TERUMO (ACC.)","ACCESORIOS"
"Beccar","THELMA & LOUISE","ACCESORIOS"
"Beccar","VALUGE","ACCESORIOS"
"Beccar","VARIOS","ACCESORIOS"
"Beccar","VEDE","ACCESORIOS"
"Beccar","WEBEST","ACCESORIOS"
"Beccar","WELS","ACCESORIOS"
"Beccar","WERFEN MEDICAL","ACCESORIOS"
"Beccar","ABBOTT EPD","MEDICAMENTOS"
"Beccar","ABBOTT NUTRICIO","MEDICAMENTOS"
"Beccar","ABBVIE","MEDICAMENTOS"
"Beccar","ADIUM","MEDICAMENTOS"
"Beccar","ALCON","MEDICAMENTOS"
"Beccar","ALEF MEDICAL AR","MEDICAMENTOS"
"Beccar","AMENITE","MEDICAMENTOS"
"Beccar","AMGEN","MEDICAMENTOS"
"Beccar","AMN","MEDICAMENTOS"
"Beccar","ANDRÓMACO","MEDICAMENTOS"
"Beccar","ARGENFARMA","MEDICAMENTOS"
"Beccar","ARISTON","MEDICAMENTOS"
"Beccar","ASPEN PHARMA","MEDICAMENTOS"
"Beccar","ASSISTANCE","MEDICAMENTOS"
"Beccar","ASTRAZENECA","MEDICAMENTOS"
"Beccar","AUSTRAL","MEDICAMENTOS"
"Beccar","B-LIFE","MEDICAMENTOS"
"Beccar","BAGÓ","MEDICAMENTOS"
"Beccar","BAGÓ-ARCOR","MEDICAMENTOS"
"Beccar","BALIARDA","MEDICAMENTOS"
"Beccar","BAUSCH & LOMB A","MEDICAMENTOS"
"Beccar","BAYER (PH)","MEDICAMENTOS"
"Beccar","BAYER CONSUMER","MEDICAMENTOS"
"Beccar","BD","MEDICAMENTOS"
"Beccar","BETA","MEDICAMENTOS"
"Beccar","BIFERDIL","MEDICAMENTOS"
"Beccar","BIOL","MEDICAMENTOS"
"Beccar","BIOPAS ARGENTIN","MEDICAMENTOS"
"Beccar","BIOSIDUS S.A.U.","MEDICAMENTOS"
"Beccar","BIOSINTEX","MEDICAMENTOS"
"Beccar","BIOSINTEX RETAI","MEDICAMENTOS"
"Beccar","BIOTENK","MEDICAMENTOS"
"Beccar","BOEHRINGER INGE","MEDICAMENTOS"
"Beccar","BRISTOL","MEDICAMENTOS"
"Beccar","CABUCHI","MEDICAMENTOS"
"Beccar","CANNAVA S.E.","MEDICAMENTOS"
"Beccar","CASASCO","MEDICAMENTOS"
"Beccar","CASSARÁ","MEDICAMENTOS"
"Beccar","CELINA","MEDICAMENTOS"
"Beccar","CELNOVA ARGENTI","MEDICAMENTOS"
"Beccar","CEPAGE","MEDICAMENTOS"
"Beccar","CETUS","MEDICAMENTOS"
"Beccar","COMBE","MEDICAMENTOS"
"Beccar","CRAVERI","MEDICAMENTOS"
"Beccar","DALLAS","MEDICAMENTOS"
"Beccar","DENVER FARMA","MEDICAMENTOS"
"Beccar","DHARAM SINGH","MEDICAMENTOS"
"Beccar","DOMÍNGUEZ","MEDICAMENTOS"
"Beccar","DONATO ZURLO","MEDICAMENTOS"
"Beccar","DR. MADAUS","MEDICAMENTOS"
"Beccar","DROGAL","MEDICAMENTOS"
"Beccar","DUNCAN","MEDICAMENTOS"
"Beccar","E. J. GEZZI","MEDICAMENTOS"
"Beccar","ECZANE","MEDICAMENTOS"
"Beccar","ELEA","MEDICAMENTOS"
"Beccar","ETHICAL NUTRITI","MEDICAMENTOS"
"Beccar","ETHICUS","MEDICAMENTOS"
"Beccar","EUROFARMA","MEDICAMENTOS"
"Beccar","EUROLAB","MEDICAMENTOS"
"Beccar","EXCELENTIA","MEDICAMENTOS"
"Beccar","FABRA","MEDICAMENTOS"
"Beccar","FECOFAR","MEDICAMENTOS"
"Beccar","FERRING","MEDICAMENTOS"
"Beccar","FILAXIS FARMACÉ","MEDICAMENTOS"
"Beccar","FINADIET","MEDICAMENTOS"
"Beccar","FORDER","MEDICAMENTOS"
"Beccar","FORMULAB","MEDICAMENTOS"
"Beccar","FORTBENTON","MEDICAMENTOS"
"Beccar","FRAMINGHAM PHAR","MEDICAMENTOS"
"Beccar","FRANCELAB","MEDICAMENTOS"
"Beccar","FUCUS","MEDICAMENTOS"
"Beccar","FUTERMAN INTERN","MEDICAMENTOS"
"Beccar","GADOR","MEDICAMENTOS"
"Beccar","GALDERMA","MEDICAMENTOS"
"Beccar","GARDEN HOUSE AR","MEDICAMENTOS"
"Beccar","GEMABIOTECH","MEDICAMENTOS"
"Beccar","GÉMINIS FARMACÉ","MEDICAMENTOS"
"Beccar","GENOMMA LAB.","MEDICAMENTOS"
"Beccar","GLAM DISTRIBUCIONES S.R.L.","MEDICAMENTOS"
"Beccar","GLAXOSMITHKLINE","MEDICAMENTOS"
"Beccar","GRIMBERG","MEDICAMENTOS"
"Beccar","HALEON ARGENTIN","MEDICAMENTOS"
"Beccar","HLB PHARMA","MEDICAMENTOS"
"Beccar","INGENS","MEDICAMENTOS"
"Beccar","INVESTI","MEDICAMENTOS"
"Beccar","IPROSS","MEDICAMENTOS"
"Beccar","ISA","MEDICAMENTOS"
"Beccar","ISDIN","MEDICAMENTOS"
"Beccar","JANSSEN-CILAG","MEDICAMENTOS"
"Beccar","JAYOR","MEDICAMENTOS"
"Beccar","KEMEX","MEDICAMENTOS"
"Beccar","KENVUE ARGENTIN","MEDICAMENTOS"
"Beccar","KILAB","MEDICAMENTOS"
"Beccar","KLONAL","MEDICAMENTOS"
"Beccar","L.D.A.","MEDICAMENTOS"
"Beccar","LA SERRANITA","MEDICAMENTOS"
"Beccar","LA SIBILA","MEDICAMENTOS"
"Beccar","LABORATORIO ALB","MEDICAMENTOS"
"Beccar","LABORATORIO ENA","MEDICAMENTOS"
"Beccar","LABORATORIO MER","MEDICAMENTOS"
"Beccar","LABORATORIO MIL","MEDICAMENTOS"
"Beccar","LABORATORIO VAL","MEDICAMENTOS"
"Beccar","LABORATORIO WPN","MEDICAMENTOS"
"Beccar","LABORATORIOS BE","MEDICAMENTOS"
"Beccar","LABORATORIOS FE","MEDICAMENTOS"
"Beccar","LABSA","MEDICAMENTOS"
"Beccar","LAFARMEN","MEDICAMENTOS"
"Beccar","LAFEDAR","MEDICAMENTOS"
"Beccar","LAGOS","MEDICAMENTOS"
"Beccar","LAZAR","MEDICAMENTOS"
"Beccar","LEPETIT","MEDICAMENTOS"
"Beccar","LERSAN","MEDICAMENTOS"
"Beccar","LKM","MEDICAMENTOS"
"Beccar","LUNDBECK","MEDICAMENTOS"
"Beccar","MAR","MEDICAMENTOS"
"Beccar","MEDISOL","MEDICAMENTOS"
"Beccar","MEGALABS ARGENT","MEDICAMENTOS"
"Beccar","MERCK SERONO","MEDICAMENTOS"
"Beccar","MERISANT ARGENT","MEDICAMENTOS"
"Beccar","MICROSULES ARG.","MEDICAMENTOS"
"Beccar","MILLET-FRANKLIN","MEDICAMENTOS"
"Beccar","MIZU NUTRICION Y COSMETIC","MEDICAMENTOS"
"Beccar","MONSERRAT","MEDICAMENTOS"
"Beccar","MONTPELLIER","MEDICAMENTOS"
"Beccar","MR PHARMA","MEDICAMENTOS"
"Beccar","MSD ARGENTINA S","MEDICAMENTOS"
"Beccar","NATUFARMA","MEDICAMENTOS"
"Beccar","NATURAL LIFE","MEDICAMENTOS"
"Beccar","NATURES BOUNTY","MEDICAMENTOS"
"Beccar","NEO-DERMOS","MEDICAMENTOS"
"Beccar","NESTLE","MEDICAMENTOS"
"Beccar","NESTLÉ HEALTH S","MEDICAMENTOS"
"Beccar","NEWPGA","MEDICAMENTOS"
"Beccar","NOLTER","MEDICAMENTOS"
"Beccar","NORGREEN","MEDICAMENTOS"
"Beccar","NORT","MEDICAMENTOS"
"Beccar","NORTHIA","MEDICAMENTOS"
"Beccar","NOVA ARGENTIA","MEDICAMENTOS"
"Beccar","NOVARTIS","MEDICAMENTOS"
"Beccar","NOVARUM PHARMA","MEDICAMENTOS"
"Beccar","NOVO NORDISK","MEDICAMENTOS"
"Beccar","NOVOPLOS","MEDICAMENTOS"
"Beccar","NUTRICIA-BAGÓ","MEDICAMENTOS"
"Beccar","OMEGA","MEDICAMENTOS"
"Beccar","OMICRON","MEDICAMENTOS"
"Beccar","OPELLA HEALTHCA","MEDICAMENTOS"
"Beccar","ORGANON ARG.","MEDICAMENTOS"
"Beccar","OXAPHARMA","MEDICAMENTOS"
"Beccar","PANALAB","MEDICAMENTOS"
"Beccar","PÉREZ","MEDICAMENTOS"
"Beccar","PFIZER","MEDICAMENTOS"
"Beccar","PHARMA ALIOTH","MEDICAMENTOS"
"Beccar","PHARMADORF","MEDICAMENTOS"
"Beccar","PHARMAMERICAN S","MEDICAMENTOS"
"Beccar","PHARMATRIX","MEDICAMENTOS"
"Beccar","PIERRE FABRE MÉ","MEDICAMENTOS"
"Beccar","PIERRE FABRE OR","MEDICAMENTOS"
"Beccar","POEN","MEDICAMENTOS"
"Beccar","PROCTER & GAMBL","MEDICAMENTOS"
"Beccar","PROVEFARMA","MEDICAMENTOS"
"Beccar","QUÍMICA LUAR","MEDICAMENTOS"
"Beccar","RECKITT BENCKIS","MEDICAMENTOS"
"Beccar","RICHET","MEDICAMENTOS"
"Beccar","RICHMOND","MEDICAMENTOS"
"Beccar","RIGECIN","MEDICAMENTOS"
"Beccar","ROCHE","MEDICAMENTOS"
"Beccar","ROCHE DIABETES","MEDICAMENTOS"
"Beccar","ROEMMERS","MEDICAMENTOS"
"Beccar","RONNET","MEDICAMENTOS"
"Beccar","RONTAG","MEDICAMENTOS"
"Beccar","ROSPAW","MEDICAMENTOS"
"Beccar","ROSSMORE PHARMA","MEDICAMENTOS"
"Beccar","SAN CEFERINO","MEDICAMENTOS"
"Beccar","SANITAS","MEDICAMENTOS"
"Beccar","SANOFI HEALTH A","MEDICAMENTOS"
"Beccar","SANOFI-AVENTIS","MEDICAMENTOS"
"Beccar","SAVANT CONSUMER","MEDICAMENTOS"
"Beccar","SAVANT GENERIC","MEDICAMENTOS"
"Beccar","SAVANT PHARMA","MEDICAMENTOS"
"Beccar","SCHAFER","MEDICAMENTOS"
"Beccar","SCOTT-CASSARÁ","MEDICAMENTOS"
"Beccar","SEQIRUS","MEDICAMENTOS"
"Beccar","SERTEX","MEDICAMENTOS"
"Beccar","SERVIER","MEDICAMENTOS"
"Beccar","SIDUS","MEDICAMENTOS"
"Beccar","SIEGFRIED","MEDICAMENTOS"
"Beccar","SIEGFRIED S.A.","MEDICAMENTOS"
"Beccar","SILFAB","MEDICAMENTOS"
"Beccar","SIN CLASIFICAR","MEDICAMENTOS"
"Beccar","SIN LABORATORIO","MEDICAMENTOS"
"Beccar","SOUBEIRAN CHOBE","MEDICAMENTOS"
"Beccar","TAKEDA ARGENTIN","MEDICAMENTOS"
"Beccar","TEMIS-LOSTALÓ","MEDICAMENTOS"
"Beccar","TEVA ARGENTINA","MEDICAMENTOS"
"Beccar","TRB-PHARMA","MEDICAMENTOS"
"Beccar","TUTEUR","MEDICAMENTOS"
"Beccar","UNILEVER","MEDICAMENTOS"
"Beccar","VALUGE","MEDICAMENTOS"
"Beccar","VANNIER","MEDICAMENTOS"
"Beccar","VANNIER-GRUNENT","MEDICAMENTOS"
"Beccar","VENT 3","MEDICAMENTOS"
"Beccar","VERRUGOL","MEDICAMENTOS"
"Beccar","WUNDER PHARM","MEDICAMENTOS"
"Beccar","2038","PERFUMERIA"
"Beccar","3 M","PERFUMERIA"
"Beccar","ACONCAGUA.ALGOD","PERFUMERIA"
"Beccar","ACTIVE COSMETIC","PERFUMERIA"
"Beccar","ADIDAS","PERFUMERIA"
"Beccar","AEROFARMA","PERFUMERIA"
"Beccar","AEROJET S.A.","PERFUMERIA"
"Beccar","AGATHA RUIZ DE LA PRADA","PERFUMERIA"
"Beccar","AISICO S.R.L.","PERFUMERIA"
"Beccar","ALCON","PERFUMERIA"
"Beccar","ALEF MEDICAL AR","PERFUMERIA"
"Beccar","ALFAPARF GRUP","PERFUMERIA"
"Beccar","ALGABO","PERFUMERIA"
"Beccar","ALICORP ARGENTINA S.C.A.","PERFUMERIA"
"Beccar","ANDRE LATOUR","PERFUMERIA"
"Beccar","ANDRÓMACO","PERFUMERIA"
"Beccar","ANTONIO BANDERAS","PERFUMERIA"
"Beccar","ARAMIS","PERFUMERIA"
"Beccar","ARCOR","PERFUMERIA"
"Beccar","ARGENFARMA","PERFUMERIA"
"Beccar","AROJET","PERFUMERIA"
"Beccar","ASSISTANCE","PERFUMERIA"
"Beccar","AVENT","PERFUMERIA"
"Beccar","BABELITO","PERFUMERIA"
"Beccar","BAGÓ","PERFUMERIA"
"Beccar","BASICARE","PERFUMERIA"
"Beccar","BAUSCH & LOMB A","PERFUMERIA"
"Beccar","BEAUTY GROUP SA","PERFUMERIA"
"Beccar","BEIERSDORF","PERFUMERIA"
"Beccar","BENETTON","PERFUMERIA"
"Beccar","BENSIMON","PERFUMERIA"
"Beccar","BERNABO","PERFUMERIA"
"Beccar","BIFERDIL","PERFUMERIA"
"Beccar","BIOCLEAN","PERFUMERIA"
"Beccar","BIODERMA","PERFUMERIA"
"Beccar","BIOSINTEX","PERFUMERIA"
"Beccar","BIOSINTEX RETAI","PERFUMERIA"
"Beccar","BIU","PERFUMERIA"
"Beccar","BOOS","PERFUMERIA"
"Beccar","BOTI-K","PERFUMERIA"
"Beccar","BRUCK?S  SRL","PERFUMERIA"
"Beccar","BUHL S.A","PERFUMERIA"
"Beccar","CACHAREL","PERFUMERIA"
"Beccar","CAFER LITORAL","PERFUMERIA"
"Beccar","CALVIN KLEIN","PERFUMERIA"
"Beccar","CANNON PUNTANA S.A.","PERFUMERIA"
"Beccar","CAPILATIS","PERFUMERIA"
"Beccar","CAROLINA HERRERA","PERFUMERIA"
"Beccar","CASSARÁ","PERFUMERIA"
"Beccar","CAVIAHUE","PERFUMERIA"
"Beccar","CDIMEX","PERFUMERIA"
"Beccar","CEPAGE","PERFUMERIA"
"Beccar","CERAVE","PERFUMERIA"
"Beccar","CHER","PERFUMERIA"
"Beccar","CHICCO","PERFUMERIA"
"Beccar","CHRISTIAN DIOR","PERFUMERIA"
"Beccar","COALIX S.A.","PERFUMERIA"
"Beccar","COLGATE","PERFUMERIA"
"Beccar","COMBE","PERFUMERIA"
"Beccar","COMODEX S.A.","PERFUMERIA"
"Beccar","COPAHUE","PERFUMERIA"
"Beccar","COTY ARGENTINA S.A.","PERFUMERIA"
"Beccar","CRAVERI","PERFUMERIA"
"Beccar","DARVITA","PERFUMERIA"
"Beccar","DAVIDOFF","PERFUMERIA"
"Beccar","DCCSA","PERFUMERIA"
"Beccar","DEPIMIEL","PERFUMERIA"
"Beccar","DERMOGREEN","PERFUMERIA"
"Beccar","DIFFUPAR","PERFUMERIA"
"Beccar","DISPITA","PERFUMERIA"
"Beccar","DISWALD","PERFUMERIA"
"Beccar","DOROTHY GRAY","PERFUMERIA"
"Beccar","DR. MADAUS","PERFUMERIA"
"Beccar","DUFFY","PERFUMERIA"
"Beccar","E. J. GEZZI","PERFUMERIA"
"Beccar","EDELORO S.A.","PERFUMERIA"
"Beccar","ELEA","PERFUMERIA"
"Beccar","EPICA","PERFUMERIA"
"Beccar","EPUYÉN","PERFUMERIA"
"Beccar","ETHICUS","PERFUMERIA"
"Beccar","EUCERIN","PERFUMERIA"
"Beccar","EUROLAB","PERFUMERIA"
"Beccar","EXCELENTIA","PERFUMERIA"
"Beccar","EXIMIA","PERFUMERIA"
"Beccar","FASCINO BEAUTY TOOLS","PERFUMERIA"
"Beccar","FERRINI","PERFUMERIA"
"Beccar","FORMULAB","PERFUMERIA"
"Beccar","FRAGANCIAS IMP.","PERFUMERIA"
"Beccar","FRAMINGHAM PHAR","PERFUMERIA"
"Beccar","FULTON","PERFUMERIA"
"Beccar","FUTERMAN INTERN","PERFUMERIA"
"Beccar","GADOR","PERFUMERIA"
"Beccar","GALDERMA","PERFUMERIA"
"Beccar","GARDEN HOUSE AR","PERFUMERIA"
"Beccar","GARRE GUEVARA","PERFUMERIA"
"Beccar","GENOMMA LAB.","PERFUMERIA"
"Beccar","GIESSO","PERFUMERIA"
"Beccar","GILLETTE","PERFUMERIA"
"Beccar","GIORGIO ARMANI","PERFUMERIA"
"Beccar","GIVENCHY","PERFUMERIA"
"Beccar","GLAM DISTRIBUCIONES S.R.L.","PERFUMERIA"
"Beccar","GLAXOSMITHKLINE","PERFUMERIA"
"Beccar","GLUCK ALPARAMIS S.A.","PERFUMERIA"
"Beccar","GRADOM","PERFUMERIA"
"Beccar","GRETA","PERFUMERIA"
"Beccar","GRIMBERG","PERFUMERIA"
"Beccar","HALEON ARGENTIN","PERFUMERIA"
"Beccar","HEALTH CARE SUDAMERICANA S.A.","PERFUMERIA"
"Beccar","HENO DE PRAVIA","PERFUMERIA"
"Beccar","HIDRALOE","PERFUMERIA"
"Beccar","HIPERFARM","PERFUMERIA"
"Beccar","HISAN S.A.","PERFUMERIA"
"Beccar","IMPORTADORA SUDAMERICANA S.R.L.","PERFUMERIA"
"Beccar","INECTO","PERFUMERIA"
"Beccar","IRAIS COSMETICA","PERFUMERIA"
"Beccar","ISDIN","PERFUMERIA"
"Beccar","ISSUE","PERFUMERIA"
"Beccar","JEANNE ARTHES PARIS","PERFUMERIA"
"Beccar","JERGENS","PERFUMERIA"
"Beccar","JESELS","PERFUMERIA"
"Beccar","JOHNSON & JOHNS","PERFUMERIA"
"Beccar","JOHNSON & JOHNSON DERMO","PERFUMERIA"
"Beccar","JULERIAQUE","PERFUMERIA"
"Beccar","KARINA RABOLINI","PERFUMERIA"
"Beccar","KENVUE ARGENTIN","PERFUMERIA"
"Beccar","KENZO","PERFUMERIA"
"Beccar","KEVINGSTON","PERFUMERIA"
"Beccar","KIMBERLY CLARK ARGENTINA S.A.","PERFUMERIA"
"Beccar","KONJAC","PERFUMERIA"
"Beccar","KOPELCO S.A.","PERFUMERIA"
"Beccar","KRULL","PERFUMERIA"
"Beccar","KUIDAR","PERFUMERIA"
"Beccar","L.D.A.","PERFUMERIA"
"Beccar","LA FÁRMACO ARG.","PERFUMERIA"
"Beccar","LA PAPELERA DEL PLATA S A","PERFUMERIA"
"Beccar","LA ROCHE-POSAY","PERFUMERIA"
"Beccar","LAB INTERNACION","PERFUMERIA"
"Beccar","LABORATORIO ALB","PERFUMERIA"
"Beccar","LABORATORIO CUENCA S.A.","PERFUMERIA"
"Beccar","LABORATORIO MER","PERFUMERIA"
"Beccar","LABORATORIO MIL","PERFUMERIA"
"Beccar","LABORATORIOS BE","PERFUMERIA"
"Beccar","LABORATORIOS FA","PERFUMERIA"
"Beccar","LABORATORIOS FE","PERFUMERIA"
"Beccar","LABORIT","PERFUMERIA"
"Beccar","LAGOS","PERFUMERIA"
"Beccar","LANCOME","PERFUMERIA"
"Beccar","LENTERDIT SA","PERFUMERIA"
"Beccar","LESAG","PERFUMERIA"
"Beccar","LINDON APITER","PERFUMERIA"
"Beccar","LOCCITANE","PERFUMERIA"
"Beccar","LOREAL","PERFUMERIA"
"Beccar","LOREAL ARGENTINA S.A.","PERFUMERIA"
"Beccar","LOREAL PARIS","PERFUMERIA"
"Beccar","LOREAL PROFESSIONNEL (1350)","PERFUMERIA"
"Beccar","LOS CATALANES SRL","PERFUMERIA"
"Beccar","LOVAL","PERFUMERIA"
"Beccar","LUVION","PERFUMERIA"
"Beccar","L´OREAL MAQUILLAJE","PERFUMERIA"
"Beccar","MAISON DE LA PARFUMERIE S A","PERFUMERIA"
"Beccar","MARCHAND","PERFUMERIA"
"Beccar","MAYBELLINE","PERFUMERIA"
"Beccar","MEDISOL","PERFUMERIA"
"Beccar","MEGALABS ARGENT","PERFUMERIA"
"Beccar","MEGLINE","PERFUMERIA"
"Beccar","MERAKI SUSTENTABLE S.R.L.","PERFUMERIA"
"Beccar","MONSERRAT","PERFUMERIA"
"Beccar","NAF","PERFUMERIA"
"Beccar","NAMINCO","PERFUMERIA"
"Beccar","NEO-DERMOS","PERFUMERIA"
"Beccar","NEOSEG S.A","PERFUMERIA"
"Beccar","NEW REVLON ARGENTINA S.A.","PERFUMERIA"
"Beccar","NEWSAN SOCIEDAD ANONIMA","PERFUMERIA"
"Beccar","NIVEA","PERFUMERIA"
"Beccar","NOSOTRAS","PERFUMERIA"
"Beccar","NUK","PERFUMERIA"
"Beccar","ODOL","PERFUMERIA"
"Beccar","OTOWIL","PERFUMERIA"
"Beccar","OXAPHARMA","PERFUMERIA"
"Beccar","PA?ALERA NORTE","PERFUMERIA"
"Beccar","PADOC S.A.","PERFUMERIA"
"Beccar","PANALAB","PERFUMERIA"
"Beccar","PAPELERA DEL PLATA","PERFUMERIA"
"Beccar","PARAFARM","PERFUMERIA"
"Beccar","PELUSINES.DE M. TORRES","PERFUMERIA"
"Beccar","PHILIPS","PERFUMERIA"
"Beccar","PHILIPS AVENT","PERFUMERIA"
"Beccar","PIERRE FABRE DE","PERFUMERIA"
"Beccar","PIERRE FABRE OR","PERFUMERIA"
"Beccar","PRIFAMON S A INDUSTRIAL Y COMERCIAL","PERFUMERIA"
"Beccar","PROCTER & GAMBL","PERFUMERIA"
"Beccar","PRODEFARM","PERFUMERIA"
"Beccar","PROPATO","PERFUMERIA"
"Beccar","PROVEFARMA","PERFUMERIA"
"Beccar","PUIG ARGENTINA S.A.","PERFUMERIA"
"Beccar","PUIG INTERNACIONAL","PERFUMERIA"
"Beccar","PURA SOAP","PERFUMERIA"
"Beccar","PUREDERM","PERFUMERIA"
"Beccar","QUAZON","PERFUMERIA"
"Beccar","QUÍMICA ESTRELLA","PERFUMERIA"
"Beccar","RALPH LAUREN","PERFUMERIA"
"Beccar","RAPSODIA","PERFUMERIA"
"Beccar","RECKITT BENCKIS","PERFUMERIA"
"Beccar","REXTOR","PERFUMERIA"
"Beccar","RICKY SARKANY","PERFUMERIA"
"Beccar","RIMMEL LONDON","PERFUMERIA"
"Beccar","ROBY","PERFUMERIA"
"Beccar","ROMINAFORT S.H.","PERFUMERIA"
"Beccar","RUALDO","PERFUMERIA"
"Beccar","S.U.D.","PERFUMERIA"
"Beccar","SAINT JULIEN S.A.","PERFUMERIA"
"Beccar","SALLY HANSEN","PERFUMERIA"
"Beccar","SAVANT CONSUMER","PERFUMERIA"
"Beccar","SENIGALIA","PERFUMERIA"
"Beccar","SHAKIRA","PERFUMERIA"
"Beccar","SIDUS DERMOCOSM","PERFUMERIA"
"Beccar","SIEGFRIED","PERFUMERIA"
"Beccar","SIN CLASIFICAR","PERFUMERIA"
"Beccar","SIN LABORATORIO","PERFUMERIA"
"Beccar","SKALA","PERFUMERIA"
"Beccar","SOFTYS","PERFUMERIA"
"Beccar","SRISRI","PERFUMERIA"
"Beccar","ST IVES","PERFUMERIA"
"Beccar","SUNSTAR","PERFUMERIA"
"Beccar","THELMA & LOUISE","PERFUMERIA"
"Beccar","TRB-PHARMA","PERFUMERIA"
"Beccar","TUCCI","PERFUMERIA"
"Beccar","TULY MIGUEZ SAS","PERFUMERIA"
"Beccar","UNILEVER","PERFUMERIA"
"Beccar","UNILEVER DE ARGENTINA S.A.","PERFUMERIA"
"Beccar","VALUGE","PERFUMERIA"
"Beccar","VARIOS","PERFUMERIA"
"Beccar","VEGANIS","PERFUMERIA"
"Beccar","VICHY","PERFUMERIA"
"Beccar","VMP","PERFUMERIA"
"Beccar","VOGUE","PERFUMERIA"
"Beccar","WELEDA","PERFUMERIA"
"Beccar","WELLA","PERFUMERIA"
"Beccar","WELLINGTON","PERFUMERIA"
"Beccar","WELS","PERFUMERIA"
"Beccar","YSL","PERFUMERIA"
"Beccar","2038","VARIOS"
"Beccar","ALCON","VARIOS"
"Beccar","AMALFI","VARIOS"
"Beccar","ANILINA COLIBRI","VARIOS"
"Beccar","ARCOR","VARIOS"
"Beccar","ASPEN","VARIOS"
"Beccar","BAUSCH & LOMB A","VARIOS"
"Beccar","BENEVIA","VARIOS"
"Beccar","BENOT S.R.L","VARIOS"
"Beccar","BEURER","VARIOS"
"Beccar","BIO HELPER","VARIOS"
